d	n	beta_gamma_shape	sd_RE	Nm_lambda
14	208	0	0.620064822258428	1516
14	208	0	0.217978820903227	1516
14	208	0	0.106614839052781	1516
14	208	0	0.680793983628973	1516
14	208	0	0.834209520369768	1516
14	208	0	0.500179678900167	1516
14	208	0	0.816789181903005	1516
14	208	0	0.0492684927303344	1516
14	208	0	0.00109563092701137	1516
14	208	0	0.844100162852556	1516
14	208	0	0.835074431728572	1516
14	208	0	0.638911090558395	1516
14	208	0	0.872314846143126	1516
