d	n	beta_gamma_shape	sd_RE	Nm_lambda
14	208	0	0.144966441439465	1516
14	208	0	0.127001431537792	1516
14	208	0	0.0980138196609914	1516
14	208	0	0.374533387832344	1516
14	208	0	0.102156682871282	1516
14	208	0	0.594305859878659	1516
14	208	0	0.0554969429504126	1516
14	208	0	0.94302765536122	1516
14	208	0	0.325897058239207	1516
14	208	0	0.742324730847031	1516
14	208	0	0.53730152361095	1516
14	208	0	0.905024993233383	1516
14	208	0	0.566977675305679	1516
