d	n	beta_gamma_shape	sd_RE	Nm_lambda
14	208	0	0.467893147375435	1516
14	208	0	0.798075245693326	1516
14	208	0	0.569567152764648	1516
14	208	0	0.585241926601157	1516
14	208	0	0.401456895051524	1516
14	208	0	0.986183066386729	1516
14	208	0	0.715456719044596	1516
14	208	0	0.745585150551051	1516
14	208	0	0.712948779808357	1516
14	208	0	0.896749391686171	1516
14	208	0	0.321356016444042	1516
14	208	0	0.51844184123911	1516
14	208	0	0.761081434320658	1516
