d	n	beta_gamma_shape	sd_RE	Nm_lambda
14	208	0	0.453914882149547	1516
14	208	0	0.605035076150671	1516
14	208	0	0.929687126772478	1516
14	208	0	0.577166974311695	1516
14	208	0	0.648180928314105	1516
14	208	0	0.4256310549099	1516
14	208	0	0.797326531028375	1516
14	208	0	0.701844090363011	1516
14	208	0	0.771896772552282	1516
14	208	0	0.560784218134359	1516
14	208	0	0.412563573103398	1516
14	208	0	0.90191770484671	1516
14	208	0	0.490971188060939	1516
