d	n	beta_gamma_shape	sd_RE	Nm_lambda
14	208	0	0.718450357671827	1516
14	208	0	0.316012615105137	1516
14	208	0	0.423931927187368	1516
14	208	0	0.191816759295762	1516
14	208	0	0.361084377858788	1516
14	208	0	0.642918288940564	1516
14	208	0	0.0388498343527317	1516
14	208	0	0.0206272327341139	1516
14	208	0	0.379506093915552	1516
14	208	0	0.467240537283942	1516
14	208	0	0.157050030305982	1516
14	208	0	0.4789464159403	1516
14	208	0	0.772291753673926	1516
