d	n	beta_gamma_shape	sd_RE	Nm_lambda
14	208	0	0.580471748253331	1516
14	208	0	0.0159107111394405	1516
14	208	0	0.0955591332167387	1516
14	208	0	0.31067316327244	1516
14	208	0	0.927639371482655	1516
14	208	0	0.542603540699929	1516
14	208	0	0.625322027597576	1516
14	208	0	0.980178178288043	1516
14	208	0	0.0377890365198255	1516
14	208	0	0.70806498080492	1516
14	208	0	0.350830778712407	1516
14	208	0	0.974245382938534	1516
14	208	0	0.879577327985317	1516
