d	n	beta_gamma_shape	sd_RE	Nm_lambda
14	208	0	0.624713133554906	1516
14	208	0	0.958462157286704	1516
14	208	0	0.0297190414275974	1516
14	208	0	0.784778584493324	1516
14	208	0	0.546962869819254	1516
14	208	0	0.187680245144293	1516
14	208	0	0.826260107336566	1516
14	208	0	0.627379392739385	1516
14	208	0	0.652963217580691	1516
14	208	0	0.432459453353658	1516
14	208	0	0.289678992005065	1516
14	208	0	0.288301513530314	1516
14	208	0	0.12133453739807	1516
