d	n	beta_gamma_shape	sd_RE	Nm_lambda
14	208	0	0.52758904104121	1516
14	208	0	0.531034104060382	1516
14	208	0	0.505051272222772	1516
14	208	0	0.595061239553615	1516
14	208	0	0.180487745441496	1516
14	208	0	0.758700929582119	1516
14	208	0	0.287481719162315	1516
14	208	0	0.167459650430828	1516
14	208	0	0.373764513293281	1516
14	208	0	0.819552383152768	1516
14	208	0	0.57274844753556	1516
14	208	0	0.604485597694293	1516
14	208	0	0.316277745179832	1516
