d	n	beta_gamma_shape	sd_RE	Nm_lambda
14	208	0	0.57028559804894	1516
14	208	0	0.801676735747606	1516
14	208	0	0.733884531771764	1516
14	208	0	0.612192648928612	1516
14	208	0	0.315391770331189	1516
14	208	0	0.218648252077401	1516
14	208	0	0.212019074475393	1516
14	208	0	0.0254550776444376	1516
14	208	0	0.353033444145694	1516
14	208	0	0.0480362018570304	1516
14	208	0	0.922956954222172	1516
14	208	0	0.87027924391441	1516
14	208	0	0.52426629839465	1516
