d	n	beta_gamma_shape	sd_RE	Nm_lambda
14	208	0	0.485554727725685	1516
14	208	0	0.360303672496229	1516
14	208	0	0.583210418233648	1516
14	208	0	0.499139554565772	1516
14	208	0	0.564346513478085	1516
14	208	0	0.306794102303684	1516
14	208	0	0.870121134677902	1516
14	208	0	0.587030890397727	1516
14	208	0	0.829343595076352	1516
14	208	0	0.732744787819684	1516
14	208	0	0.984965817537159	1516
14	208	0	0.69023505714722	1516
14	208	0	0.911701933480799	1516
