d	n	beta_gamma_shape	sd_RE	Nm_lambda
14	208	0	0.155378782190382	1516
14	208	0	0.64665251574479	1516
14	208	0	0.305072789080441	1516
14	208	0	0.0269660947378725	1516
14	208	0	0.727185532683507	1516
14	208	0	0.730617146706209	1516
14	208	0	0.120386700844392	1516
14	208	0	0.312512245727703	1516
14	208	0	0.6850543722976	1516
14	208	0	0.404810707783327	1516
14	208	0	0.0277180261909962	1516
14	208	0	0.869073133682832	1516
14	208	0	0.774072508560494	1516
