d	n	beta_gamma_shape	sd_RE	Nm_lambda
14	208	0	0.554440669016913	1516
14	208	0	0.0645581430289894	1516
14	208	0	0.454442168120295	1516
14	208	0	0.60564168705605	1516
14	208	0	0.340594239067286	1516
14	208	0	0.149880038807169	1516
14	208	0	0.264952677534893	1516
14	208	0	0.981569959782064	1516
14	208	0	0.21821880992502	1516
14	208	0	0.0968507493380457	1516
14	208	0	0.151195353129879	1516
14	208	0	0.357609028695151	1516
14	208	0	0.851153245195746	1516
