d	n	beta_gamma_shape	sd_RE	Nm_lambda
14	208	0	0.830479271011427	1516
14	208	0	0.617108915001154	1516
14	208	0	0.560030446620658	1516
14	208	0	0.851282362360507	1516
14	208	0	0.583085682010278	1516
14	208	0	0.290624673245475	1516
14	208	0	0.319871896877885	1516
14	208	0	0.763624985236675	1516
14	208	0	0.331737033324316	1516
14	208	0	0.135482449317351	1516
14	208	0	0.636385955149308	1516
14	208	0	0.720251535298303	1516
14	208	0	0.638986221747473	1516
