d	n	beta_gamma_shape	sd_RE	Nm_lambda
14	208	0	0.443431755062193	1516
14	208	0	0.695204838877544	1516
14	208	0	0.989775278605521	1516
14	208	0	0.511184025323018	1516
14	208	0	0.205783669836819	1516
14	208	0	0.874607571866363	1516
14	208	0	0.889823570847511	1516
14	208	0	0.864890122320503	1516
14	208	0	0.615965049015358	1516
14	208	0	0.270618926966563	1516
14	208	0	0.0960396945010871	1516
14	208	0	0.860954313771799	1516
14	208	0	0.995101162232459	1516
