d	n	beta_gamma_shape	sd_RE	Nm_lambda
14	208	0	0.80745505169034	1516
14	208	0	0.757890678010881	1516
14	208	0	0.115411529317498	1516
14	208	0	0.00317748333327472	1516
14	208	0	0.588460219092667	1516
14	208	0	0.466851788805798	1516
14	208	0	0.0372957906220108	1516
14	208	0	0.230723128421232	1516
14	208	0	0.919103206135333	1516
14	208	0	0.795237699756399	1516
14	208	0	0.0800878978334367	1516
14	208	0	0.895604541758075	1516
14	208	0	0.418594919843599	1516
